kode,kelompok,nama,satuan,harga
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Air Mineral Equil Natural Mineral Water 380 ml,Botol,270600
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Air Mineral Equil Sparkling Mineral Water 380 ml,Dos,159200
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Air Mineral Le Mineral 330 ml,Dos,47400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Bakso Ikan Teman Laut / 500 gr Per,Bungkus,28500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Beras Bromo,Liter,14000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Beras Ciliung,Liter,11900
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Beras Kepala,Liter,12900
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Beras Ketan Hitam,Liter,20600
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Beras Ketan Putih,Liter,19100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Beras Medium,Kg,12400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Beras Organik Merah 5 kg Per,Bungkus,106100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Beras Premium,Kg,14000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Bihun Jagung 160 gr Per,Bungkus,16300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Biskuit Aim Bisc Crispy Crackers 150 gr Per,Bungkus,13400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Biskuit Butter Coockies 150 gr Per,Bungkus,28200
1.1.12.01.07.0001,Bahan/Bibit Hewan,"Natura Biskuit Khong Guan 1,7 Kg",Kaleng,150900
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Biskuit Khong Guan Malkisst Abon Sapi 135 gr Per,Bungkus,15500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Biskuit Khong Guan Togo Coklat 200 gr Per,Bungkus,47100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Biskuit Pyramid 140 gr Per,Bungkus,5900
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Biskuit Regal 250 gr Per,Bungkus,33200
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Biskuit Roasted Corn 180 gr Per,Bungkus,17700
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Biskuit SUN Per,Bungkus,15500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Biskuit Saltcheese Combociz 190 gr Per,Bungkus,26700
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Biskuit UBM Mini Assorted 150 gr Per,Bungkus,7800
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Buah-buahan Anggur Hitam,Kg,135100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Buah-buahan Anggur Merah,Kg,109400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Buah-buahan Apel Hijau,Kg,76400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Buah-buahan Apel Merah,Bungkus,64600
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Buah-buahan Pir Hijau,Bungkus,47000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Buah-buahan Pir Manis,Kg,41100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Corned CIP Cored Beef With Mush 198 gr,Bungkus,28700
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Cuka Dixi Asam Cuka 150 ml,Bungkus,7100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Dumpling Ikan Isi Keju 500 gr Cedea,Gram,28500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Ferterra 1 kg Per,Bungkus,132700
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Galon Air Aqua,Galon,59800
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Galon Air Isi Ulang,Galon,6000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Gula Merah,Bungkus,26600
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Gula Pasir Biasa Lokal,Bungkus,19400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Gula Pasir Gulaku,Kg,20600
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Ikan Olahan 500 gr Cedea,Bungkus,39400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Ikan Olahan Chikuwa 500 gr Cedea,Gram,37100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Ikan Olahan Twister 500 gr Cedea,Gram,37100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Indofood Saus Tomat 140 ml,Botol,11900
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Jagung Marning Jagung Marning Per,Bungkus,15500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kacang Telur Kacang Telur Per,Bungkus,38200
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kecap Bango Kecap Manis 225 ml,Botol,25100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kecap Bango Kecap Manis 600 ml,Botol,34600
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kecap Neg Kecap Manis Refill 600 ml,Botol,27300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Keju Kraft Cheddar Mini 35 gr Per,Bungkus,9300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kembang Cumi 500 gr/ILM,Gram,28500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Keripik Bayam Keripik Bayam Per,Bungkus,16000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Keripik Buah Naga Keripik Buah Naga Per,Bungkus,10900
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Keripik Jamur Keripik Jamur Per,Bungkus,10900
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Keripik Pisang Keripik Pisang Per,Bungkus,21400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kopi Arabika Bubuk 100 gr Per,Bungkus,24700
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kopi Biasa Hitam (Warkop) Gelas,Bungkus,7000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kopi Kahayya Kopi Kahayya Per,Bungkus,25800
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kopi Kapal Api Spesial Sachet Per,Bungkus,16200
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kopi Robusta Bubuk 100 gr Per,Bungkus,16000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kopi Sanrego Per,Bungkus,15500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kopi Susu Kopi Susu (Warkop Gelas,Bungkus,10000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kopi Torabika 18 gr Per,Bungkus,18300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kue Ikan (Odeng) 500 gr/ILM Per,Bungkus,28500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kue Jajanan Kue Basah Biji,Bungkus,5200
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Kue Kering Toples Besar,Kaleng,309000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Minuman Buavita,Dos,257100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Minuman Buavita Kotak,Bungkus,11900
1.1.12.01.07.0001,Bahan/Bibit Hewan,"Natura Minuman Coca Cola/Fanta/Sprite 1,5 L",Dos,175100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Minuman Coca Cola/Fanta/Sprite Kaleng,Dos,108200
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Minuman Fatigon Hydro,Bungkus,350100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Minuman Frestea,Bungkus,105400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Minuman — Orange 360 ml,Bungkus,44500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Minyak Goreng Bimoli Jeringen,Liter,150900
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Minyak Goreng Mitra,Liter,27700
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Sambal ABC Sambal Extra Pedas 140 ml,Botol,12400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Sambal Del Monte 340 ml Extra Pedas,Botol,19100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Sambal Indofood Sambal Pedas 140 ml,Botol,9300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Santan Murni Bumas Santan Murni 180 ml Per,Bungkus,6000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Santan Murni Kara Sun 200 ml Per,Bungkus,25100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Sardines Maya Sardines 155 gr,Kaleng,18100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Sardines oni Sardines 425 gr,Kaleng,24600
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Scallop 500 gr ILM,Gram,28500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Siomay Ikan 400 gr Minaku,Gram,25600
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Snack Good Time 80 gr Per,Bungkus,12300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Snack Monde Serena Egg Roll Chocolate Per,Bungkus,15600
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Sosil Salju 500 gr/ILM,Gram,28500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Spaghetti La Fonte S.P Bolognese 315 gr Per,Bungkus,23400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Spaghetti La Fonte Spaghetti 225 gr Per,Bungkus,22100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Suki Mix 250 Gr/ILM,Gram,28500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Bendera Bubuk Full Cream 800 gr,Dos,96400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Bendera Instan Madu Box 800 gr,Dos,72000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Bendera Instant,Box,53300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Bendera Instant Box 800 gr,Dos,116600
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Bendera Instant Chocolate 800 gr,Dos,84500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Carnation SKM Putih 370 gr,Kaleng,15000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Dancow Coklat Growth Plus Bib 800 gr,Dos,110100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Dancow Full Cream Fe Bib 800 gr Per,Bungkus,115400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Dancow Instant Growth Plus Bib,Dos,119700
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Enak SKM Can 375 er,Kaleng,15300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Frisian Flag SKM Can 375 gr,Bungkus,15400
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Frisian Flag SKM Coklat Can 375 gr,Bungkus,15500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Frisian Flag SKM Gold Can 375 gr,Bungkus,20100
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Indomilk Fullcream Box 800 gr,Dos,103300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Indomilk Instant Coklat,Box,103300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Indomilk SKM Coklat Can 375 gr,Kaleng,16000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Milo 3 In 1 Bag Inbox 600 gr,Bungkus,95800
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Milo 3 In 1 Pouch 1 Kg,Dos,112300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Milo 790 Gram Per,Bungkus,110000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Milo Actigen E Pouch Ikg,Dos,113300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Milo Actigen-e Sachet 30 14 gr,Bungkus,77800
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Nestle Nona Chocolate Can 380 gr,Kaleng,11900
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Omela Krimer SKM Can 370 gr,Kaleng,16600
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Susu Tiga Sapi,Kaleng,16000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Teh Cap Poci Teh Celup 25s,Dos,9300
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Tempura 250 Gr/ILM,Gram,28500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Tepung Beras Rose Brand 500 gr Per,Bungkus,13000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Tepung Terigu Cakra Kembar,Kg,19000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Tepung Terigu Kompas,Bungkus,17500
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Tepung Terigu Kunci Biru,Kg,17800
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura Tepung Terigu Rose Brand Tepung Beras Per,Bungkus,17700
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura aia Indofood Sambal Extra Pedas 340 ml,Botol,19800
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya 200 gr Per,Bungkus,35600
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Anggur Hitarn,Gram,11900
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Anggur Merah,Gram,12400
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Bawang Merah,Kg,47000
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Bawang Putih,Kg,58800
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Buncis,Kg,24500
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Cabe Keriting,Kg,36100
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Fillet Daging 200 gr Per,Bungkus,41200
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Asap Tuna 200 gr/Daeng Jumina,Kg,28500
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Bandeng Ikan Bandeng,Kg,39900
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Cakalang,Kg,34200
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Jajja Kannasa 300 gr Per,Bungkus,29500
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Kakap Ikan Kakap,Kg,62700
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Katombong Ikan Katombong,Kg,62700
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Kembung Ikan Kembung kg,Kg,68400
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Kerapu,Kg,68400
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Kuwe Tkan Kuwe,Kg,57000
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Layang Ikan Layang,Kg,57000
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Lele Tkan Lele,Kg,23400
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Nila Ikan Nila,Kg,29400
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Patin Ikan Patin,Ekor,17600
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Tongkol Ikan Tongkol,Kg,34200
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Tuna Asap 200 gr Per,Bungkus,35600
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Ikan Tuna Ikan Tuna,Kg,34200
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Jeruk Nipis Jeruk Nipis,Kg,17600
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Kacang Panjang,Kg,24500
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Kentang,Kg,17000
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Kol,Buah,16500
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Paria,Kg,24500
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Sawi Hijau,Buah,5700
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Sawi Putih,Buah,10900
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Tomat ‘Tomat Sayur,Kg,58500
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Udang Vannamei Size 100 Udang Vannamei Size 100,Kg,99400
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Udang Windu Size 21 Udang Windu Size 21,Kg,171000
1.1.12.01.07.0003,Bahan/Bibit Hewan,Natura dan Pakan Lainnya Wortel,Kg,16000
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura iTepung Bumbu Indofood Bumbu Nasi Goreng 50 gr Per,Bungkus,7700
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura ss Kelapa Sari Kelapa Murni 1 Kg Per,Bungkus,12900
1.1.12.01.07.0001,Bahan/Bibit Hewan,Natura ‘Susu Milo Actigen-e Bib 600 gr,Bungkus,95100
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan Apung Kadar 12%,Kg,15500
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan Apung Kadar 30%,Kg,20600
1.1.12.01.07.0002,Bahan/Bibit Hewan,"Pakan Ayam 596 Pokphand, kemasan 50",Kg,587100
1.1.12.01.07.0002,Bahan/Bibit Hewan,"Pakan Ayam Polsphend, kemmsan/ Per Karung",Kg,587100
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan Benur Artemia Mackay,Kg,967700
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan Benur Z. Pro 7S,Kg,604800
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan Ikan Lele Hi-Provit,Zak,604800
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan Ikan Lele Hi-Provit,Zak,592800
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan Ikan Lele Hi-Provit,Zak,574500
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan New Supra ZT. 03,Zak,363100
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan New Supra ZT. 05,Zak,363100
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan Tenggelam Kadar,Kg,16000
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan Tenggelam Kadar 20%,Kg,18200
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan Tenggelam Kadar 25%,Kg,21900
1.1.12.01.07.0002,Bahan/Bibit Hewan,Pakan Zergles No. 2,Kg,635000
1.1.12.01.07.0001,Bahan/Bibit Hewan,jvesre Susu Indomilk SKM Putih Can 375 gr,Kaleng,16000
1.1.12.01.07.0001,Bahan/Bibit Hewan,— Agar-agar Powder Melon 10gr Per,Bungkus,6900
1.3.02.04.01.0001,Komputer,"!at Pengolahan Tanah dan Tandon Profil Tank Plastik, 550",Liter,1541100
1.3.02.04.01.0008,Komputer,(i Produksi Perikanan Chopper mithochiba,Unit,1140000
1.3.02.04.01.0001,Komputer,4lat Pengolahan Tanah dan,Buah,150000
1.3.02.04.01.0001,Komputer,7 5) Tne Transplanter Gunung Biru Rice Transplanter Type ATP-4,Buah,66627600
1.3.02.04.01.0001,Komputer,8 Sprayer,Buah,700000
1.3.02.04.01.0001,Komputer,Al@t Pengolahan Tanah dan Tandon Penguin TB L,Buah,1797900
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Aquadest,Pack,22800
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Container ae Container untuk N2 Cair,Pack,20000000
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Container untuk Semen Beku,Pack,20000000
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Fewarna Gleniee 500 ml,Pack,1735000
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Hand Sanitizer,Pack,125400
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Ivomee Isi 50 ml,Pack,550000
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Kapas Alkohol,Pack,35650
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Ketamil si 50 ml,Pack,1600000
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Konsentrat Sapi Potong,Pack,9900
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Lele Isi 100,Pack,121000
1.3.02.04.01.0005,Komputer,"Alat Laboratorium Pertanian Limoxin 200 LA, isi 100 ml",Pack,136000
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Object Glas (Kaca Ulas),Dos,18500
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Pita Ukur Sapi,Buah,560000
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Plastik Silase Anti UV,Pack,8000
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian RASEDispossble 5 mlisi 100 Pes,Pack,159000
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Spuit Disposable 10 ml isi 100 Pes,Pack,223000
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian Tissu Nice Per,Bungkus,18000
1.3.02.04.01.0005,Komputer,Alat Laboratorium Pertanian iTabung EDTA ungu Isi 100,Pack,135300
1.3.02.04.01.0001,Komputer,Alat Pelinting Rokok Kecil (Kayu),Buah,95200
1.3.02.04.01.0001,Komputer,Alat Pelinting Rokok Kecil (Plastik,Unit,47800
1.3.02.04.01.0008,Komputer,Alat Pengasapan Ikan Limos ox ae Ce Keka SO. Cre,Unit,30369600
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya /Alat pemeras Lendir biji kakao Kapasitas 10 kg/batch,Unit,10699800
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya /Paranet Paranet,Unit,821900
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Alat Pecah Kulit ( Husker ) Agrindo-RMU- 2 Fase Sederhana,Unit,304704900
1.3.02.04.01.0010,Komputer,"Alat Pengolahan Lainnya Alat Pecah Kulit ( Husker ) Crown RMU 1,5 TPH 2 PASS",Unit,229929400
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Alat Pecah Kulit ( Husker ) Huller Daiho DH-350 unit,Unit,111549000
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Alat Pecah Kulit (Husker ) jJavatech Husker Yanmar HW 60,Unit,47555100
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Alat Pecah Kulit Husker,Unit,40216400
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Alat Perajang Tembakau manual Rakitan,Unit,445900
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Alat Perajang tembakau Semi Mekanis,Unit,36693800
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Alat Press kemasan 86 X 42 X 36 cm,Unit,1159200
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Alat Press kemasan Continous Sealer,Unit,939300
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Alat Uji Belah kakao (Cuttest) Kapasitas 50 Biji kakao/batch,Unit,7133200
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Alat Ukur Kadar Air Biji Kakao Tipe Digital,Unit,13077600
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Chopper (CHOPPER),Unit,39965000
1.3.02.04.01.0010,Komputer,"Alat Pengolahan Lainnya Kemasan aluminium foil lembaran Aluminium foil polos, isi maks 100 - 500 gr",Unit,2536200
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Kotak Fermentasi Kapasitas 40 - 50 kg/Batch,Unit,6340600
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Manual : 500 grm / 15 Menit,Unit,33764100
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Mesin Pembubuk Cokelat Manual : 2 - 3 kg/10 Menit,Unit,65388200
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Mesin Pembubuk Kopi Sangrai Kapasitas 15 - 30 kg/jam,Unit,45177300
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Mesin Penyangrai Bubuk Kapasitas 6 kg / batch (1 batch : 12 menit),Unit,57858700
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Mesin Perajang Tembakau Kain Rakitan,Unit,40509900
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Mesin Perajang Tembakau Kubota,Unit,44032500
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Mesin Sortasi biji kakao (grader) Kapasitas 400 - 500 kg/jam,Unit,36855200
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Mesin pemecah kulit dan kapasitas 25 kg/ jam,Unit,64199300
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Mesin pengering kakao (Dryer) kapasitas 750 kg/batch,Unit,65784500
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Mesin sangrai kakao Kapasitas 5 - 10 kg/batch,Unit,66973400
1.3.02.04.01.0010,Komputer,"Alat Pengolahan Lainnya Oven / penyimpan bahan cokelat Tipe 4 Rak, bahan plat ss berlubang",Unit,68954800
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Pemasta Kasar Kapasitas 20 kg/jam,Unit,50725400
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Pengayak bubuk cokelat Manual : 25 - 30 kg/jam,Unit,33130000
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Pengemas manual tipe injak Kapasitas 60 bungkus/jam,Unit,8718400
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya Rice Milling Unit ELEVATOR 1 ENGINE YANMAR 1 ENGINE,Unit,368000000
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya ae mencetak adonan cokelat y,Unit,34873700
1.3.02.04.01.0010,Komputer,Alat Pengolahan Lainnya pengukus biji kakao Kapasitas 20 kg/Batch (1 Batch=15 menit),Unit,38044000
1.3.02.04.01.0001,Komputer,Alat Pengolahan Tan,Buah,150000
1.3.02.04.01.0001,Komputer,Alat Pengolahan Tanah dan,Buah,379000
1.3.02.04.01.0001,Komputer,Alat Pengolahan Tanah dan Alat Pelinting Rokok Kayu besar,Buah,7700
1.3.02.04.01.0001,Komputer,Alat Pengolahan Tanah dan Bower Phvediian PTM GP unit ns,Buah,10000
